,id,name,year,selling_price,seats
7324,7325,Audi Q3 2.0 TDI Quattro Premium Plus,2017,2825000,5.0
7325,7326,Honda Civic ZX Diesel BSIV,2020,2125000,5.0
7326,7327,BMW X1 sDrive20d M Sport,2018,3350000,5.0
7327,7328,Honda Jazz VX CVT,2019,840000,5.0
7328,7329,Honda Mobilio RS Option i DTEC,2015,1000000,7.0
7329,7330,Maruti Baleno Alpha 1.3,2017,740000,5.0
7330,7331,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2018,1290000,5.0
7331,7332,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2018,1800000,8.0
7332,7333,Hyundai Grand i10 Nios Sportz,2020,775000,5.0
7333,7334,Renault Lodgy 85PS RxL,2017,695000,8.0
7334,7335,Hyundai Elite i20 Asta Option CVT BSIV,2018,730000,5.0
7335,7336,Chevrolet Trailblazer LTZ 4X2 AT,2016,1295000,7.0
7336,7337,Isuzu MU 7 AT Premium,2016,1160000,7.0
7337,7338,Mercedes-Benz GLC 220d 4MATIC,2017,3300000,5.0
7338,7339,Hyundai Santro Asta BSIV,2018,540000,5.0
7339,7340,Maruti Celerio ZXI Optional AMT BSIV,2016,434999,5.0
7340,7341,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,4600000,5.0
7341,7342,Force Gurkha Hard Top BS3 4WD,2018,910000,5.0
7342,7343,Hyundai Creta 1.6 CRDi SX,2015,850000,5.0
7343,7344,BMW X4 M Sport X xDrive20d,2019,5800000,5.0
7344,7345,Honda Amaze S i-Dtech,2014,520000,5.0
7345,7346,Mahindra Xylo D4,2018,650000,7.0
7346,7347,Maruti Swift Dzire LDi,2011,430000,5.0
7347,7348,Hyundai i20 Magna Optional 1.4 CRDi,2013,360000,5.0
7348,7349,Hyundai i20 Magna Optional 1.4 CRDi,2013,350000,5.0
7349,7350,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,791000,5.0
7350,7351,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,950000,7.0
7351,7352,Maruti Swift VDI,2019,690000,5.0
7352,7353,Hyundai Verna CRDi 1.6 EX,2017,860000,5.0
7353,7354,Maruti Swift Dzire Vdi BSIV,2012,371000,5.0
7354,7355,Tata Indica V2 DLX TC,2008,45000,5.0
7355,7356,Ford Fiesta 1.4 ZXi TDCi Limited Edition,2006,55000,5.0
7356,7357,Volkswagen Vento Diesel Highline,2011,240000,5.0
7357,7358,Maruti Swift VDI BSIV,2014,495000,5.0
7358,7359,Maruti Swift 1.3 LXI,2005,170000,
7359,7360,Honda Jazz 1.2 S i VTEC,2015,671000,5.0
7360,7361,Maruti Swift VDI Optional,2017,693000,5.0
7361,7362,Maruti Swift VDI BSIV,2010,352000,
7362,7363,Honda City i DTec SV,2016,802999,5.0
7363,7364,Honda City i VTEC VX,2017,890000,5.0
7364,7365,Maruti Swift LDI,2015,495000,5.0
7365,7366,Maruti Celerio ZXI Optional AMT BSIV,2018,545000,5.0
7366,7367,Maruti Baleno Zeta Automatic,2018,775000,5.0
7367,7368,Honda City i-DTEC ZX,2017,925000,5.0
7368,7369,Mahindra Marazzo M8,2019,1450000,7.0
7369,7370,Maruti Swift AMT VDI,2018,790000,5.0
7370,7371,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2017,1789999,8.0
7371,7372,Maruti Baleno Delta,2017,620000,5.0
7372,7373,Maruti Celerio VDi,2016,375000,5.0
7373,7374,Maruti Swift VDI BSIV W ABS,2016,595000,
7374,7375,Audi A4 35 TDI Premium Plus,2016,2450000,5.0
7375,7376,Mahindra XUV500 W8 2WD,2014,850000,7.0
7376,7377,Maruti Baleno Alpha CVT,2017,750000,5.0
7377,7378,Maruti Baleno Alpha,2018,775000,5.0
7378,7379,Maruti Swift Vdi BSIII,2008,260000,5.0
7379,7380,Audi A6 2.0 TDI Premium Plus,2013,2000000,5.0
7380,7381,Hyundai EON Sportz,2017,300000,5.0
7381,7382,Mahindra XUV500 AT W10 AWD,2016,1300000,7.0
7382,7383,Maruti Celerio VXI,2017,380000,5.0
7383,7384,Hyundai Grand i10 1.2 Kappa Sportz Option,2017,480000,5.0
7384,7385,Maruti Alto 800 LXI,2016,240000,5.0
7385,7386,Hyundai Verna 1.4 VTVT,2014,500000,5.0
7386,7387,Maruti Swift LXI Optional-O,2015,420000,5.0
7387,7388,Ford Figo Diesel ZXI,2011,130000,5.0
7388,7389,Maruti Alto K10 2010-2014 VXI,2012,110000,5.0
7389,7390,Maruti Alto LX BSIII,2007,120000,5.0
7390,7391,Maruti Swift Dzire AMT ZDI,2017,700000,5.0
7391,7392,Maruti Swift Dzire LDI,2018,550000,5.0
7392,7393,Tata Indigo CS LX (TDI) BS-III,2014,190000,5.0
7393,7394,Toyota Etios Liva 1.4 VD,2018,665000,5.0
7394,7395,Mahindra Xylo D4,2014,445000,7.0
7395,7396,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,340000,5.0
7396,7397,Hyundai Sonata 2.0L CRDi MT,2009,330000,5.0
7397,7398,Tata Manza Club Class Quadrajet90 LX,2012,270000,5.0
7398,7399,Mahindra XUV500 AT W8 FWD,2015,1044999,7.0
7399,7400,Maruti Swift Ldi BSIV,2009,279000,5.0
7400,7401,Ford Aspire Trend Plus,2018,620000,5.0
7401,7402,Skoda Octavia L and K 1.9 TDI (MT),2007,250000,5.0
7402,7403,Hyundai Verna 1.6 SX VTVT AT,2012,475000,5.0
7403,7404,Chevrolet Cruze LTZ AT,2016,750000,5.0
7404,7405,Mitsubishi Pajero Sport Anniversary Edition,2015,1250000,7.0
7405,7406,Hyundai EON Era Plus,2014,250000,5.0
7406,7407,Honda Amaze VX i-DTEC,2013,445000,5.0
7407,7408,Volkswagen Jetta 2.0 TDI Comfortline,2010,400000,5.0
7408,7409,Hyundai i20 1.4 CRDi Era,2010,350000,5.0
7409,7410,Skoda Rapid Ultima 1.6 TDI Elegance,2012,295000,5.0
7410,7411,Maruti Swift Dzire VXI 1.2,2018,600000,5.0
7411,7412,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018,1650000,8.0
7412,7413,Maruti 800 AC,2012,100000,4.0
7413,7414,Ford Aspire Trend Plus,2018,690000,5.0
7414,7415,Hyundai i20 1.2 Asta,2018,710000,5.0
7415,7416,Hyundai EON 1.0 Kappa Magna Plus Optional,2018,350000,5.0
7416,7417,Maruti Alto K10 2010-2014 VXI,2012,220000,5.0
7417,7418,Renault Triber RXZ BSIV,2019,700000,7.0
7418,7419,Hyundai EON Magna Plus,2013,198000,5.0
7419,7420,Hyundai i20 1.4 CRDi Sportz,2011,350000,5.0
7420,7421,Tata Indigo CR4,2011,210000,5.0
7421,7422,Tata Indigo eCS LX BSIV,2011,210000,5.0
7422,7423,Hyundai Accent Gvs,2003,70000,
7423,7424,Maruti Ritz ZDi,2014,375000,5.0
7424,7425,Maruti Swift Dzire VXi,2012,380000,5.0
7425,7426,Honda City 1.5 S MT,2010,360000,5.0
7426,7427,Mahindra XUV500 W6 2WD,2015,944999,7.0
7427,7428,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016,620000,10.0
7428,7429,Toyota Platinum Etios 1.4 GXD,2018,780000,5.0
7429,7430,Maruti Swift LXI,2020,445000,5.0
7430,7431,Hyundai Xcent 1.2 VTVT S AT,2018,575000,5.0
7431,7432,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,975000,5.0
7432,7433,Tata Tiago 2019-2020 XZ Plus Dual Tone,2019,450000,5.0
7433,7434,Maruti Swift 1.3 VXi,2009,198000,
7434,7435,Ford Figo 1.5D Trend MT,2017,495000,5.0
7435,7436,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,830000,7.0
7436,7437,Mahindra XUV500 W6 2WD,2012,800000,7.0
7437,7438,Maruti Swift VDI BSIV W ABS,2010,300000,
7438,7439,Maruti Ritz VDi,2013,300000,5.0
7439,7440,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,200000,7.0
7440,7441,Honda Brio 1.2 S MT,2017,480000,5.0
7441,7442,Honda BR-V i-DTEC VX MT,2017,950000,7.0
7442,7443,Honda BR-V i-VTEC VX MT,2017,840000,7.0
7443,7444,Hyundai Verna 1.6 CRDi S,2017,800000,5.0
7444,7445,Volkswagen Vento 1.5 TDI Comfortline,2017,750000,5.0
7445,7446,Hyundai EON Era Plus,2017,254999,5.0
7446,7447,Maruti Ertiga SHVS ZDI Plus,2016,725000,7.0
7447,7448,Mercedes-Benz B Class B200 CDI Sport,2016,1859000,5.0
7448,7449,Chevrolet Beat LT,2012,145000,5.0
7449,7450,Tata Nexon 1.2 Revotron XM,2018,750000,5.0
7450,7451,Volkswagen Ameo 1.5 TDI Comfortline AT,2017,655000,5.0
7451,7452,Ford Figo Diesel ZXI,2011,210000,5.0
7452,7453,Honda City 1.5 E MT,2011,450000,5.0
7453,7454,Hyundai Santro Sportz AMT BSIV,2019,466000,5.0
7454,7455,Ford Figo Aspire Facelift,2018,624000,
7455,7456,Ford Figo 1.5D Titanium MT,2015,580000,5.0
7456,7457,Hyundai Santro Sportz BSIV,2019,430000,5.0
7457,7458,Tata Indigo CS eLX BS IV,2012,155000,5.0
7458,7459,Datsun RediGO 1.0 S,2017,240000,5.0
7459,7460,Toyota Etios G,2016,540000,5.0
7460,7461,Tata Indigo CS LX (TDI) BS III,2013,250000,5.0
7461,7462,Tata Indigo eCS VX BSIV,2012,260000,5.0
7462,7463,Mahindra Scorpio LX,2011,550000,9.0
7463,7464,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,550000,5.0
7464,7465,Renault Duster 110PS Diesel RxL,2015,600000,5.0
7465,7466,Ford Figo Aspire 1.5 TDCi Titanium,2017,550000,5.0
7466,7467,Mahindra Bolero SLX,2011,370000,7.0
7467,7468,Hyundai i10 Magna 1.1L,2008,250000,5.0
7468,7469,Maruti Alto LXi BSIII,2005,125000,5.0
7469,7470,Tata Indica Vista Aqua 1.4 TDI,2010,200000,5.0
7470,7471,Honda WR-V i-DTEC S,2017,675000,5.0
7471,7472,Mitsubishi Lancer 2.0 GLd,1999,150000,5.0
7472,7473,Tata Indigo eCS GLX,2010,290000,5.0
7473,7474,Maruti Esteem Lxi,2002,95000,
7474,7475,Maruti Ciaz 1.3 Zeta,2018,889000,5.0
7475,7476,Volkswagen Ameo 1.2 MPI Comfortline,2016,400000,5.0
7476,7477,Renault KWID RXT Optional,2018,390000,5.0
7477,7478,Jeep Compass 2.0 Longitude BSIV,2017,1550000,5.0
7478,7479,Hyundai Verna 1.6 SX CRDi (O),2014,600000,5.0
7479,7480,Hyundai Elite i20 Asta Option CVT BSIV,2018,800000,5.0
7480,7481,Maruti Ertiga ZDI,2013,600000,7.0
7481,7482,Hyundai Verna 1.6 VTVT SX,2015,795000,5.0
7482,7483,Hyundai i20 Asta Option 1.4 CRDi,2016,735000,5.0
7483,7484,Skoda Octavia L and K 1.9 TDI MT,2005,250000,5.0
7484,7485,Renault KWID AMT,2018,400000,5.0
7485,7486,Hyundai Accent CRDi,2005,130000,5.0
7486,7487,Renault Lodgy 85PS RxE,2015,600000,8.0
7487,7488,Mahindra Xylo D2 BSIV,2014,395000,8.0
7488,7489,Hyundai i20 Active 1.4 SX,2016,720000,5.0
7489,7490,Honda City S,2011,450000,5.0
7490,7491,Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,700000,5.0
7491,7492,Honda Mobilio RS Option i DTEC,2015,1000000,7.0
7492,7493,Hyundai Santro Magna,2020,500000,5.0
7493,7494,Maruti 800 AC BSII,2007,125000,4.0
7494,7495,Renault Lodgy 85PS RxZ,2015,690000,8.0
7495,7496,Jeep Compass 2.0 Limited,2017,1550000,5.0
7496,7497,Tata Indica V2 1.2 GLE BSIII,2013,170000,5.0
7497,7498,Fiat Linea Emotion (Diesel),2010,275000,5.0
7498,7499,Toyota Innova 2.5 V Diesel 8-seater,2007,500000,8.0
7499,7500,Volkswagen Jetta 2.0L TDI Highline,2013,950000,5.0
7500,7501,Maruti Swift Dzire ZDI,2019,802999,5.0
7501,7502,Maruti Swift Dzire VDI,2013,470000,5.0
7502,7503,Renault KWID RXT,2015,300000,5.0
7503,7504,Renault Duster 110PS Diesel RxL,2014,600000,5.0
7504,7505,Ford Figo Diesel Celebration Edition,2013,275000,5.0
7505,7506,Mahindra KUV 100 D75 K8,2018,700000,6.0
7506,7507,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,3250000,7.0
7507,7508,Volkswagen Ameo 1.5 TDI Comfortline,2020,800000,5.0
7508,7509,Audi A6 2.0 TDI,2014,2200000,5.0
7509,7510,Hyundai Verna CRDi SX ABS,2007,245000,5.0
7510,7511,Hyundai Verna CRDi SX,2010,310000,5.0
7511,7512,Hyundai Verna CRDi SX ABS,2007,245000,5.0
7512,7513,Volkswagen Polo Petrol Comfortline 1.2L,2011,450000,5.0
7513,7514,Volkswagen Jetta 2.0L TDI Highline AT,2013,850000,5.0
7514,7515,Honda CR-V 2.4 4WD AT,2004,325000,5.0
7515,7516,Maruti Swift VDI,2013,409999,5.0
7516,7517,Volvo XC60 Inscription D5 BSIV,2018,5500000,5.0
7517,7518,Hyundai Creta 1.6 CRDi SX Option,2015,1000000,5.0
7518,7519,Hyundai Xcent 1.1 CRDi SX,2016,590000,5.0
7519,7520,Nissan Kicks XV D BSIV,2019,1200000,5.0
7520,7521,Ford Fiesta 1.4 SXi TDCi ABS,2008,175000,5.0
7521,7522,Chevrolet Optra Magnum 2.0 LT,2011,300000,5.0
7522,7523,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,2175000,7.0
7523,7524,Honda City i-DTEC VX,2019,1110000,5.0
7524,7525,Mitsubishi Lancer 2.0 LXd,2000,150000,5.0
7525,7526,Volkswagen Vento Diesel Highline,2013,325000,5.0
7526,7527,Ford Fiesta 1.4 SXi TDCi ABS,2010,325000,5.0
7527,7528,Honda City 2017-2020 GXi,2008,280000,5.0
7528,7529,Maruti Estilo LXI,2008,160000,
7529,7530,Honda City i DTec E,2016,765000,5.0
7530,7531,Honda City i DTEC V,2014,640000,5.0
7531,7532,Tata Indica V2 DLE BSIII,2007,65000,5.0
7532,7533,Skoda Octavia Ambiente 1.9 TDI MT,2007,195000,5.0
7533,7534,Maruti Alto 800 LXI,2017,295000,5.0
7534,7535,Maruti Swift Dzire ZDI,2012,625000,5.0
7535,7536,Maruti Wagon R LX Minor,2009,160000,5.0
7536,7537,Maruti Celerio VXI,2015,330000,5.0
7537,7538,Ford Figo Petrol LXI,2010,180000,5.0
7538,7539,Fiat Palio 1.2 ELX,2003,70000,
7539,7540,Maruti Omni 8 Seater BSIV,2012,150000,5.0
7540,7541,Hyundai i10 Era,2011,300000,5.0
7541,7542,Hyundai i20 1.2 Asta Dual Tone,2018,730000,5.0
7542,7543,Maruti Vitara Brezza LDi,2017,650000,5.0
7543,7544,Maruti Alto 800 CNG LXI Optional,2019,330000,4.0
7544,7545,Maruti Alto K10 VXI Airbag,2019,366000,5.0
7545,7546,Hyundai Verna VTVT 1.6 SX Option,2019,1149000,5.0
7546,7547,Datsun GO D,2016,150000,5.0
7547,7548,Hyundai Santro Xing GL Plus,2013,187000,5.0
7548,7549,Tata Safari DICOR 2.2 LX 4x2,2011,425000,7.0
7549,7550,Maruti 800 Std,2012,150000,4.0
7550,7551,Ford Aspire Trend Plus,2018,620000,5.0
7551,7552,Skoda Octavia L and K 1.9 TDI (MT),2007,250000,5.0
7552,7553,Hyundai Verna 1.6 SX VTVT AT,2012,475000,5.0
7553,7554,Chevrolet Cruze LTZ AT,2016,750000,5.0
7554,7555,Mitsubishi Pajero Sport Anniversary Edition,2015,1250000,7.0
7555,7556,Hyundai EON Era Plus,2014,250000,5.0
7556,7557,Honda Amaze VX i-DTEC,2013,445000,5.0
7557,7558,Volkswagen Jetta 2.0 TDI Comfortline,2010,400000,5.0
7558,7559,Hyundai i20 1.4 CRDi Era,2010,350000,5.0
7559,7560,Skoda Rapid Ultima 1.6 TDI Elegance,2012,295000,5.0
7560,7561,Maruti Swift Dzire VXI 1.2,2018,600000,5.0
7561,7562,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018,1650000,8.0
7562,7563,Maruti 800 AC,2012,100000,4.0
7563,7564,Ford Aspire Trend Plus,2018,690000,5.0
7564,7565,Hyundai i20 1.2 Asta,2018,710000,5.0
7565,7566,Hyundai EON 1.0 Kappa Magna Plus Optional,2018,350000,5.0
7566,7567,Maruti Alto K10 2010-2014 VXI,2012,220000,5.0
7567,7568,Renault Triber RXZ BSIV,2019,700000,7.0
7568,7569,Hyundai EON Magna Plus,2013,198000,5.0
7569,7570,Hyundai i20 1.4 CRDi Sportz,2011,350000,5.0
7570,7571,Maruti Baleno Alpha 1.2,2016,650000,5.0
7571,7572,Mahindra Verito 1.5 D4 BSIV,2015,380000,5.0
7572,7573,Tata Zest Revotron 1.2 XT,2014,360000,5.0
7573,7574,Skoda Rapid 1.6 MPI Elegance,2012,385000,5.0
7574,7575,Hyundai Verna 1.6 SX CRDi (O),2012,590000,5.0
7575,7576,Mahindra XUV500 W4,2013,750000,7.0
7576,7577,Fiat Grande Punto 1.3 Emotion (Diesel),2011,254999,5.0
7577,7578,Hyundai Grand i10 SportZ Edition,2015,499000,5.0
7578,7579,Maruti Swift Dzire AMT ZDI Plus,2018,730000,5.0
7579,7580,Honda Jazz 1.5 V i DTEC,2016,650000,5.0
7580,7581,Renault Pulse RxL,2012,220000,5.0
7581,7582,Maruti Swift 1.3 ZXI,2006,229999,
7582,7583,Maruti Swift 1.3 VXi,2006,215000,
7583,7584,Tata Indica V2 DLS TC,2006,100000,5.0
7584,7585,Hyundai Accent GLS 1.6,2004,110000,5.0
7585,7586,Tata Indica Vista Aqua 1.4 TDI,2009,152000,5.0
7586,7587,Maruti Ignis Zeta AMT,2020,600000,5.0
7587,7588,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016,620000,10.0
7588,7589,Toyota Platinum Etios 1.4 GXD,2018,780000,5.0
7589,7590,Maruti Swift LXI,2020,445000,5.0
7590,7591,Hyundai Xcent 1.2 VTVT S AT,2018,575000,5.0
7591,7592,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,975000,5.0
7592,7593,Tata Tiago 2019-2020 XZ Plus Dual Tone,2019,450000,5.0
7593,7594,Ford Figo 1.5D Titanium MT,2015,480000,5.0
7594,7595,Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008,110000,8.0
7595,7596,Hyundai Santro Xing XL eRLX Euro II,2006,105000,
7596,7597,BMW 6 Series GT 630d Luxury Line,2018,5830000,4.0
7597,7598,Hyundai i20 1.2 Magna Executive,2014,415000,5.0
7598,7599,Maruti Swift VXI BSIV,2015,475000,5.0
7599,7600,Maruti Ignis Zeta,2017,525000,5.0
7600,7601,Maruti Wagon R VXI 1.2,2015,365000,5.0
7601,7602,Maruti Swift VDI BSIV,2011,375000,5.0
7602,7603,Maruti Swift Dzire VDI,2018,765000,5.0
7603,7604,Maruti Swift Dzire VDI,2019,770000,5.0
7604,7605,Renault KWID RXT,2018,350000,5.0
7605,7606,Mahindra Scorpio 1.99 S6 Plus,2015,875000,7.0
7606,7607,Mahindra XUV500 W6 2WD,2014,780000,7.0
7607,7608,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,990000,5.0
7608,7609,Maruti Swift Dzire VDI,2019,800000,5.0
7609,7610,Hyundai Verna 1.6 SX,2012,350000,5.0
7610,7611,Volkswagen Polo Diesel Comfortline 1.2L,2013,325000,5.0
7611,7612,Volkswagen Polo Diesel Comfortline 1.2L,2013,360000,5.0
7612,7613,Maruti Alto K10 2010-2014 VXI,2010,148000,5.0
7613,7614,Maruti Baleno Delta 1.3,2017,670000,5.0
7614,7615,Toyota Etios Liva GD,2014,430999,5.0
7615,7616,Maruti Omni E MPI STD BS IV,2017,260000,8.0
7616,7617,Tata Nano Lx BSIV,2012,70000,4.0
7617,7618,Renault KWID Climber 1.0 MT BSIV,2019,300000,5.0
7618,7619,Mahindra Xylo E4,2011,150000,7.0
7619,7620,Ford Figo Diesel Titanium,2010,260000,5.0
7620,7621,Maruti Swift Dzire VDi,2012,320000,5.0
7621,7622,Tata Nexon 1.2 Revotron XM,2018,700000,5.0
7622,7623,Volkswagen Polo Petrol Highline 1.2L,2012,415000,5.0
7623,7624,Maruti Swift Vdi BSIII,2008,260000,5.0
7624,7625,Tata Nano Cx,2011,70000,4.0
7625,7626,Toyota Etios Liva G,2015,515000,5.0
7626,7627,Hyundai Verna 1.6 CRDi SX,2016,803999,5.0
7627,7628,Skoda Octavia L and K 1.9 TDI (MT),2007,275000,5.0
7628,7629,Ford EcoSport 1.5 TDCi Titanium BSIV,2017,934000,5.0
7629,7630,Ford Fiesta 1.4 Duratorq ZXI,2007,210000,5.0
7630,7631,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,1050000,8.0
7631,7632,Chevrolet Tavera B2 8 Seats BSIII,2011,650000,7.0
7632,7633,Chevrolet Cruze LTZ,2012,550000,5.0
7633,7634,Chevrolet Tavera Neo LT-L - 9 seats BSII,2010,285000,9.0
7634,7635,Honda Jazz 1.2 VX i VTEC,2015,700000,5.0
7635,7636,Hyundai Grand i10 Sportz,2016,525000,5.0
7636,7637,Maruti Eeco 5 Seater AC BSIV,2011,250000,5.0
7637,7638,Maruti Swift Dzire ZDI,2015,575000,5.0
7638,7639,Tata Tiago 1.05 Revotorq XZ,2018,540000,5.0
7639,7640,Maruti Ertiga VXI,2012,560000,7.0
7640,7641,Volkswagen Vento Diesel Highline,2012,380000,5.0
7641,7642,Ford Figo Petrol Titanium,2011,240000,5.0
7642,7643,Chevrolet Spark 1.0 LT LPG,2012,300000,5.0
7643,7644,Datsun RediGO S,2018,280000,5.0
7644,7645,Maruti Ritz VDi,2011,350000,5.0
7645,7646,Tata Indica Vista TDI LS,2014,110000,5.0
7646,7647,Tata Nexon 1.5 Revotorq XZ Plus,2018,980000,5.0
7647,7648,Tata Nexon 1.5 Revotorq XZ Plus,2018,969999,5.0
7648,7649,Mahindra KUV 100 mFALCON D75 K8,2016,357000,6.0
7649,7650,Tata Indica Vista TDI LX,2014,280000,5.0
7650,7651,Mahindra Bolero 2011-2019 ZLX,2012,430000,7.0
7651,7652,Maruti Swift VDI BSIV,2014,217000,
7652,7653,Maruti Alto 800 LXI Airbag,2015,250000,5.0
7653,7654,Chevrolet Enjoy 1.3 TCDi LS 8,2016,525000,8.0
7654,7655,Tata Tiago 1.2 Revotron XZ,2018,500000,5.0
7655,7656,Mahindra Scorpio S5 BSIV,2019,1000000,7.0
7656,7657,Maruti Alto 800 LXI Optional,2017,316000,5.0
7657,7658,Maruti Alto 800 VXI Optional,2018,350000,5.0
7658,7659,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,950000,5.0
7659,7660,Maruti 800 AC,2005,45000,4.0
7660,7661,Mahindra Bolero 2011-2019 SLX,2013,475000,7.0
7661,7662,Toyota Fortuner 2.8 4WD AT BSIV,2020,3200000,7.0
7662,7663,Mahindra TUV 300 T8,2016,600000,7.0
7663,7664,Volkswagen Vento 1.6 Highline,2014,430000,5.0
7664,7665,Hyundai Creta 1.6 CRDi SX,2015,965000,5.0
7665,7666,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,5.0
7666,7667,Tata Sumo CX 9 Seater,2008,150000,9.0
7667,7668,Maruti Ertiga ZDI,2013,700000,7.0
7668,7669,Maruti Ritz VDi,2012,250000,5.0
7669,7670,Maruti Ertiga ZDI,2013,680000,7.0
7670,7671,Tata Tiago 1.2 Revotron XTA,2018,500000,5.0
7671,7672,Hyundai Grand i10 1.2 Kappa Asta,2013,420000,5.0
7672,7673,Maruti Alto K10 LXI,2017,290000,5.0
7673,7674,Maruti Swift Dzire VDI,2017,750000,5.0
7674,7675,Maruti Eeco 7 Seater Standard BSIV,2015,300000,7.0
7675,7676,Maruti Ritz VDi,2011,250000,5.0
7676,7677,Honda Brio Exclusive Edition,2014,335000,5.0
7677,7678,Hyundai Grand i10 AT Asta,2015,465000,5.0
7678,7679,Maruti Wagon R LXI Minor,2007,100000,5.0
7679,7680,Maruti Wagon R LX BSIII,2007,100000,5.0
7680,7681,Maruti Ertiga VDI,2013,550000,7.0
7681,7682,Maruti Swift Dzire VDi,2012,341000,5.0
7682,7683,Hyundai Grand i10 1.2 CRDi Sportz,2017,600000,5.0
7683,7684,Honda City i DTEC VX,2014,650000,5.0
7684,7685,Chevrolet Spark 1.0 PS,2008,75527,5.0
7685,7686,Tata Indigo CS eLX BS IV,2014,215000,5.0
7686,7687,Maruti Ciaz ZDi Plus SHVS,2017,650000,5.0
7687,7688,Renault Captur 1.5 Diesel RXT,2017,900000,5.0
7688,7689,Hyundai i20 Sportz 1.2,2014,500000,5.0
7689,7690,Maruti Baleno Delta 1.2,2017,550000,5.0
7690,7691,Maruti Swift VDI Optional,2015,475000,5.0
7691,7692,Maruti Wagon R LX,2006,65000,5.0
7692,7693,Hyundai Xcent 1.1 CRDi SX,2015,425000,5.0
7693,7694,Toyota Corolla Altis Diesel D4DJ,2012,476999,5.0
7694,7695,Chevrolet Spark 1.0 LS,2011,150000,5.0
7695,7696,Maruti Alto LXi,2011,225000,5.0
7696,7697,Maruti Alto LXi,2010,190000,5.0
7697,7698,Maruti Alto LX,2003,100000,5.0
7698,7699,Mahindra Bolero SLE BSIII,2011,400000,7.0
7699,7700,Audi Q5 35TDI Premium Plus,2018,3975000,5.0
7700,7701,Honda CR-V 2.0L 2WD AT,2016,1350000,5.0
7701,7702,Lexus ES 300h,2019,5150000,5.0
7702,7703,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,5.0
7703,7704,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,5.0
7704,7705,Mahindra Thar CRDe AC,2018,900000,6.0
7705,7706,Toyota Camry 2.5 Hybrid,2016,2000000,5.0
7706,7707,Honda Jazz VX,2016,550000,5.0
7707,7708,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,7.0
7708,7709,Honda Amaze V CVT Petrol BSIV,2019,779000,5.0
7709,7710,BMW 5 Series 520d Sport Line,2018,4000000,5.0
7710,7711,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,5200000,5.0
7711,7712,Land Rover Discovery Sport TD4 SE,2019,4500000,7.0
7712,7713,Tata Hexa XE,2017,969999,7.0
7713,7714,Mercedes-Benz S-Class S 350 CDI,2017,6000000,5.0
7714,7715,Hyundai Grand i10 1.2 Kappa Magna AT,2016,475000,5.0
7715,7716,Hyundai Venue SX Plus Turbo DCT BSIV,2019,1125000,5.0
7716,7717,Honda CR-V 2.4L 4WD AT AVN,2017,1650000,5.0
7717,7718,Mahindra Bolero Power Plus SLE,2019,740000,7.0
7718,7719,Mahindra KUV 100 G80 K2,2018,400000,6.0
7719,7720,Maruti Wagon R LXI Optional,2018,430000,5.0
7720,7721,Mahindra XUV300 W8 Option BSIV,2019,1132000,5.0
7721,7722,Maruti Wagon R LXI BS IV,2017,352000,5.0
7722,7723,Tata Tiago 1.2 Revotron XE,2016,252999,5.0
7723,7724,Chevrolet Spark 1.0 LT,2012,80000,5.0
7724,7725,Maruti Wagon R LXI,2015,313000,5.0
7725,7726,Hyundai Grand i10 SportZ Edition,2014,380000,5.0
7726,7727,Renault KWID RXL,2018,350000,5.0
7727,7728,Renault Duster 85PS Diesel RxE,2016,600000,5.0
7728,7729,Tata Manza Aqua Quadrajet,2011,88000,5.0
7729,7730,Maruti Omni 8 Seater BSII,2008,160000,8.0
7730,7731,Maruti Omni E 8 Str STD,2008,125000,
7731,7732,Hyundai i10 Sportz,2014,290000,5.0
7732,7733,Mahindra Scorpio S4 7 Seater,2014,650000,7.0
